year,county,cause,sex,age_code,N
107,3105,23,1,24,1
107,3105,25,1,18,1
107,3105,25,1,20,1
107,3105,25,1,22,1
107,3105,25,2,17,1
107,3105,25,2,18,1
107,3105,25,2,19,1
107,3105,26,1,14,1
107,3105,26,1,15,1
107,3105,26,1,17,1
107,3105,26,1,18,2
107,3105,26,1,19,1
107,3105,26,1,20,2
107,3105,26,1,22,2
107,3105,26,1,24,1
107,3105,26,2,20,1
107,3105,26,2,24,1
107,3105,27,1,16,1
107,3105,27,1,20,1
107,3105,27,1,21,1
107,3105,27,1,24,1
107,3105,27,2,16,1
107,3105,27,2,18,2
107,3105,27,2,19,1
107,3105,29,1,19,1
107,3105,29,1,20,1
107,3105,29,1,22,1
107,3105,31,1,14,1
107,3105,31,1,17,1
107,3105,31,1,18,1
107,3105,31,1,19,1
107,3105,31,1,20,1
107,3105,31,1,21,1
107,3105,31,1,22,1
107,3105,31,1,23,2
107,3105,31,1,24,2
107,3105,31,2,18,1
107,3105,31,2,19,2
107,3105,31,2,23,2
107,3105,32,1,10,1
107,3105,32,1,11,1
107,3105,32,1,12,1
107,3105,32,1,15,1
107,3105,32,1,16,2
107,3105,32,1,18,1
107,3105,32,1,19,1
107,3105,32,1,20,3
107,3105,32,1,21,1
107,3105,32,1,22,1
107,3105,32,1,23,2
107,3105,32,2,13,1
107,3105,32,2,16,1
107,3105,32,2,18,1
107,3105,32,2,23,2
107,3105,33,1,15,1
107,3105,33,1,16,1
107,3105,33,1,17,3
107,3105,33,1,19,5
107,3105,33,1,20,7
107,3105,33,1,21,3
107,3105,33,1,22,4
107,3105,33,1,23,3
107,3105,33,2,20,2
107,3105,33,2,21,3
107,3105,33,2,22,5
107,3105,33,2,23,1
107,3106,1,1,13,1
107,3106,1,1,14,2
107,3106,1,1,15,7
107,3106,1,1,16,9
107,3106,1,1,17,14
107,3106,1,1,18,4
107,3106,1,1,19,4
107,3106,1,1,20,1
107,3106,1,1,21,2
107,3106,1,2,18,2
107,3106,1,2,21,1
107,3106,1,2,24,1
107,3106,2,2,13,1
107,3106,3,1,13,1
107,3106,3,1,16,3
107,3106,3,1,19,1
107,3106,3,2,13,1
107,3106,3,2,20,3
107,3106,4,1,14,1
107,3106,4,1,15,1
107,3106,4,1,16,3
107,3106,4,1,17,7
107,3106,4,1,18,2
107,3106,4,1,19,5
107,3106,4,1,20,5
107,3106,4,1,21,1
107,3106,4,1,22,1
107,3106,4,2,17,1
107,3106,5,1,15,1
107,3106,5,1,16,3
107,3106,5,1,17,1
107,3106,5,1,18,2
107,3106,5,1,19,2
107,3106,5,1,20,5
107,3106,5,1,21,5
107,3106,5,1,22,2
107,3106,5,2,15,1
107,3106,5,2,17,1
107,3106,5,2,18,2
107,3106,5,2,19,1
107,3106,5,2,20,1
107,3106,5,2,21,2
107,3106,5,2,22,1
107,3106,5,2,23,1
107,3106,5,2,24,1
107,3106,6,1,15,1
107,3106,7,1,14,2
107,3106,7,1,15,1
107,3106,7,1,16,3
107,3106,7,1,17,1
107,3106,7,1,18,4
107,3106,7,1,19,7
107,3106,7,1,20,5
107,3106,7,1,21,7
107,3106,7,1,22,3
107,3106,7,1,23,2
107,3106,7,1,25,1
107,3106,7,2,13,1
107,3106,7,2,15,1
107,3106,7,2,16,1
107,3106,7,2,17,4
107,3106,7,2,18,2
107,3106,7,2,19,1
107,3106,7,2,20,2
107,3106,7,2,21,4
107,3106,7,2,22,3
107,3106,7,2,23,3
107,3106,8,1,14,6
107,3106,8,1,15,4
107,3106,8,1,16,11
107,3106,8,1,17,8
107,3106,8,1,18,10
107,3106,8,1,19,10
107,3106,8,1,20,8
107,3106,8,1,21,9
107,3106,8,1,22,5
107,3106,8,1,23,1
107,3106,8,1,24,3
107,3106,8,2,14,2
107,3106,8,2,15,1
107,3106,8,2,17,4
107,3106,8,2,18,3
107,3106,8,2,19,7
107,3106,8,2,20,2
107,3106,8,2,21,3
107,3106,8,2,22,3
107,3106,8,2,23,3
107,3106,9,1,14,1
107,3106,9,1,17,1
107,3106,9,1,20,1
107,3106,9,1,21,1
107,3106,9,2,20,1
107,3106,9,2,24,1
107,3106,10,1,14,1
107,3106,10,1,16,1
107,3106,10,1,17,2
107,3106,10,1,19,2
107,3106,10,1,20,5
107,3106,10,1,21,3
107,3106,10,1,22,2
107,3106,10,2,13,2
107,3106,10,2,15,1
107,3106,10,2,16,1
107,3106,10,2,17,1
107,3106,10,2,18,2
107,3106,10,2,19,3
107,3106,10,2,20,2
107,3106,10,2,22,2
107,3106,10,2,23,1
107,3106,12,1,19,1
107,3106,12,1,20,1
107,3106,12,2,22,1
107,3106,13,1,14,2
107,3106,13,1,15,2
107,3106,13,1,16,1
107,3106,13,1,17,14
107,3106,13,1,18,15
107,3106,13,1,19,12
107,3106,13,1,20,12
107,3106,13,1,21,5
107,3106,13,1,22,8
107,3106,13,1,23,6
107,3106,13,1,24,1
107,3106,13,2,12,1
107,3106,13,2,13,1
107,3106,13,2,14,1
107,3106,13,2,15,1
107,3106,13,2,16,1
107,3106,13,2,17,4
107,3106,13,2,18,5
107,3106,13,2,19,6
107,3106,13,2,20,5
107,3106,13,2,21,6
107,3106,13,2,22,3
107,3106,13,2,23,3
107,3106,13,2,24,1
107,3106,14,1,17,1
107,3106,14,2,19,1
107,3106,15,1,12,1
107,3106,15,1,14,1
107,3106,16,1,10,1
107,3106,17,1,15,1
107,3106,17,1,20,1
107,3106,17,2,17,1
107,3106,17,2,20,1
107,3106,18,1,16,1
107,3106,18,2,16,1
107,3106,19,2,13,2
107,3106,19,2,14,2
107,3106,19,2,15,2
107,3106,19,2,16,3
107,3106,19,2,17,9
107,3106,19,2,18,4
107,3106,19,2,19,6
107,3106,19,2,20,2
107,3106,19,2,21,1
107,3106,19,2,22,1
107,3106,20,2,15,1
107,3106,20,2,16,1
107,3106,20,2,17,2
107,3106,20,2,18,2
107,3106,20,2,20,2
107,3106,20,2,21,2
107,3106,21,2,14,1
107,3106,21,2,17,1
107,3106,21,2,19,4
107,3106,22,2,16,2
107,3106,22,2,17,1
107,3106,22,2,18,2
107,3106,22,2,19,1
107,3106,22,2,20,2
107,3106,22,2,21,1
107,3106,22,2,22,1
107,3106,23,1,19,2
107,3106,23,1,20,2
107,3106,23,1,21,3
107,3106,23,1,22,4
107,3106,23,1,23,4
107,3106,25,1,14,1
107,3106,25,1,18,1
107,3106,25,1,19,2
107,3106,25,1,23,2
107,3106,25,2,16,1
107,3106,25,2,19,1
107,3106,25,2,21,1
107,3106,25,2,22,1
107,3106,26,1,15,1
107,3106,26,1,18,1
107,3106,26,1,19,1
107,3106,26,1,21,1
107,3106,26,1,22,1
107,3106,26,2,17,1
107,3106,27,1,20,1
107,3106,27,2,5,1
107,3106,27,2,19,2
107,3106,27,2,22,1
107,3106,28,2,19,1
107,3106,31,1,13,1
107,3106,31,1,14,1
107,3106,31,1,19,3
107,3106,31,1,20,2
107,3106,31,1,21,1
107,3106,31,1,23,1
107,3106,31,2,17,1
107,3106,31,2,18,1
107,3106,31,2,19,1
107,3106,31,2,21,2
107,3106,31,2,22,2
107,3106,32,1,18,2
107,3106,32,1,19,1
107,3106,32,1,21,1
107,3106,32,1,22,2
107,3106,32,1,23,1
107,3106,32,1,24,1
107,3106,32,2,13,1
107,3106,32,2,17,2
107,3106,32,2,18,1
107,3106,32,2,19,1
107,3106,32,2,20,2
107,3106,32,2,21,1
107,3106,32,2,23,1
107,3106,33,1,15,1
107,3106,33,1,17,2
107,3106,33,1,18,5
107,3106,33,1,19,7
107,3106,33,1,20,6
107,3106,33,1,21,2
107,3106,33,1,22,1
107,3106,33,2,13,1
107,3106,33,2,16,1
107,3106,33,2,17,1
107,3106,33,2,18,1
107,3106,33,2,19,1
107,3106,33,2,20,2
107,3106,33,2,21,3
107,3106,33,2,22,1
107,3106,33,2,23,1
107,3106,33,2,24,1
107,3107,1,1,14,2
107,3107,1,1,16,2
107,3107,1,1,17,3
107,3107,1,1,18,5
107,3107,1,1,19,2
107,3107,1,1,22,1
107,3107,1,2,17,1
107,3107,3,1,13,1
107,3107,3,1,16,1
107,3107,3,1,19,1
107,3107,3,1,20,1
107,3107,3,1,22,1
107,3107,3,2,20,1
107,3107,4,1,15,4
107,3107,4,1,16,1
107,3107,4,1,17,5
107,3107,4,1,18,3
107,3107,4,1,19,2
107,3107,4,1,22,1
107,3107,4,2,16,1
107,3107,5,1,14,1
107,3107,5,1,18,1
107,3107,5,1,22,1
107,3107,5,2,18,2
107,3107,5,2,19,2
107,3107,5,2,21,1
107,3107,5,2,22,2
107,3107,5,2,23,2
107,3107,7,1,16,1
107,3107,7,1,17,2
107,3107,7,1,19,5
107,3107,7,1,20,4
107,3107,7,1,21,3
107,3107,7,1,22,1
107,3107,7,2,14,3
107,3107,7,2,17,2
107,3107,7,2,18,3
107,3107,7,2,19,1
107,3107,7,2,20,2
107,3107,7,2,21,2
107,3107,7,2,22,4
107,3107,8,1,14,1
107,3107,8,1,15,1
107,3107,8,1,16,4
107,3107,8,1,17,7
107,3107,8,1,18,12
107,3107,8,1,19,5
107,3107,8,1,20,4
107,3107,8,1,21,3
107,3107,8,1,22,3
107,3107,8,1,23,1
107,3107,8,1,24,1
107,3107,8,2,16,1
107,3107,8,2,17,1
107,3107,8,2,18,2
107,3107,8,2,20,3
107,3107,8,2,21,4
107,3107,8,2,23,1
107,3107,9,2,24,1
107,3107,10,1,14,1
107,3107,10,1,15,1
107,3107,10,1,18,1
107,3107,10,1,19,2
107,3107,10,1,20,1
107,3107,10,1,21,3
107,3107,10,2,16,1
107,3107,10,2,19,3
107,3107,10,2,20,1
107,3107,10,2,21,1
107,3107,10,2,23,1
107,3107,12,1,22,1
107,3107,13,1,15,1
107,3107,13,1,16,3
107,3107,13,1,17,4
107,3107,13,1,18,3
107,3107,13,1,19,6
107,3107,13,1,21,3
107,3107,13,1,22,4
107,3107,13,1,24,2
107,3107,13,2,17,1
107,3107,13,2,18,7
107,3107,13,2,19,6
107,3107,13,2,20,1
107,3107,13,2,21,2
107,3107,13,2,22,1
107,3107,13,2,23,1
107,3107,14,2,21,1
107,3107,17,2,17,1
107,3107,18,2,15,1
107,3107,18,2,17,1
107,3107,19,2,13,1
107,3107,19,2,14,1
107,3107,19,2,15,2
107,3107,19,2,16,1
107,3107,19,2,17,2
107,3107,19,2,18,3
107,3107,19,2,19,2
107,3107,19,2,20,1
107,3107,19,2,21,1
107,3107,19,2,23,1
107,3107,20,2,16,1
107,3107,20,2,17,1
107,3107,20,2,18,1
107,3107,20,2,21,1
107,3107,21,2,17,1
107,3107,21,2,18,1
107,3107,21,2,19,1
107,3107,21,2,21,1
107,3107,22,2,15,1
107,3107,22,2,16,1
107,3107,22,2,17,1
107,3107,22,2,18,2
107,3107,22,2,20,1
107,3107,23,1,18,1
107,3107,23,1,21,1
107,3107,23,1,22,1
107,3107,23,1,23,3
107,3107,23,1,24,1
107,3107,23,1,25,1
107,3107,25,1,14,1
107,3107,25,1,21,1
107,3107,25,2,21,1
107,3107,25,2,23,1
107,3107,26,1,19,2
107,3107,26,1,21,1
107,3107,26,2,16,1
107,3107,26,2,18,1
107,3107,26,2,21,1
107,3107,26,2,23,1
107,3107,27,1,7,1
107,3107,27,1,17,1
107,3107,27,1,18,1
107,3107,27,1,19,2
107,3107,27,1,20,1
107,3107,27,2,14,1
107,3107,27,2,20,1
107,3107,29,1,17,1
107,3107,29,2,21,1
107,3107,31,1,21,2
107,3107,31,1,22,1
107,3107,31,2,20,1
107,3107,31,2,21,2
107,3107,32,1,2,1
107,3107,32,1,20,1
107,3107,32,1,21,1
107,3107,32,2,16,1
107,3107,32,2,21,1
107,3107,33,1,14,1
107,3107,33,1,18,2
107,3107,33,1,20,2
107,3107,33,2,19,2
107,3107,33,2,20,2
107,3107,33,2,21,1
107,3107,33,2,22,2
107,3107,33,2,23,1
107,3108,1,1,14,1
107,3108,1,1,15,1
107,3108,1,1,16,1
107,3108,1,1,17,1
107,3108,1,1,19,1
107,3108,1,1,21,1
107,3108,1,1,23,1
107,3108,4,1,15,1
107,3108,4,1,16,4
107,3108,4,1,17,2
107,3108,4,1,18,2
107,3108,5,1,16,1
107,3108,5,1,19,1
107,3108,5,2,16,1
107,3108,5,2,21,1
107,3108,7,1,15,2
107,3108,7,1,17,5
107,3108,7,1,18,2
107,3108,7,1,21,1
107,3108,7,1,22,1
107,3108,7,1,23,2
107,3108,7,1,24,1
107,3108,7,2,17,1
107,3108,7,2,20,1
107,3108,7,2,23,1
107,3108,8,1,13,1
107,3108,8,1,17,6
107,3108,8,1,18,6
107,3108,8,1,19,3
107,3108,8,1,20,3
107,3108,8,2,19,2
107,3108,8,2,20,2
107,3108,8,2,21,1
107,3108,8,2,22,2
107,3108,8,2,23,1
107,3108,9,2,20,1
107,3108,10,1,17,1
107,3108,10,1,19,1
107,3108,10,2,16,1
107,3108,10,2,17,2
107,3108,10,2,19,2
107,3108,10,2,21,1
107,3108,10,2,22,1
107,3108,13,1,14,1
107,3108,13,1,15,2
107,3108,13,1,16,1
107,3108,13,1,17,1
107,3108,13,1,19,4
107,3108,13,1,20,6
107,3108,13,1,21,3
107,3108,13,1,22,3
107,3108,13,1,23,2
107,3108,13,2,13,1
107,3108,13,2,17,1
107,3108,13,2,19,2
107,3108,13,2,20,1
107,3108,13,2,25,1
107,3108,14,2,18,1
107,3108,16,2,17,1
107,3108,17,1,15,1
107,3108,17,1,16,1
107,3108,19,2,15,2
107,3108,19,2,17,2
107,3108,19,2,18,1
107,3108,19,2,19,1
107,3108,19,2,20,2
107,3108,19,2,21,1
107,3108,19,2,25,1
107,3108,20,2,11,1
107,3108,20,2,16,1
107,3108,20,2,17,1
107,3108,20,2,23,1
107,3108,21,2,14,1
107,3108,22,2,16,1
107,3108,22,2,18,1
107,3108,22,2,19,1
107,3108,23,1,17,1
107,3108,25,2,21,1
107,3108,27,1,17,1
107,3108,29,1,15,1
107,3108,31,1,17,2
107,3108,31,1,18,1
107,3108,31,2,19,1
107,3108,31,2,21,2
107,3108,32,1,15,1
107,3108,32,1,22,1
107,3108,32,1,23,1
107,3108,32,2,16,1
107,3108,32,2,18,1
107,3108,33,1,15,1
107,3108,33,1,24,1
107,3108,33,2,17,1
107,3108,33,2,21,1
107,3109,1,1,14,3
107,3109,1,1,15,2
107,3109,1,1,16,9
107,3109,1,1,17,4
107,3109,1,1,19,1
107,3109,2,1,19,1
107,3109,3,2,16,1
107,3109,4,1,16,2
107,3109,4,1,18,1
107,3109,4,1,19,1
107,3109,4,1,21,1
107,3109,4,2,14,1
107,3109,5,1,17,2
107,3109,5,1,18,1
107,3109,5,1,19,2
107,3109,5,1,20,1
107,3109,5,2,13,1
107,3109,5,2,20,1
107,3109,5,2,21,2
107,3109,5,2,24,1
107,3109,5,2,25,1
107,3109,6,1,15,1
107,3109,7,1,14,1
107,3109,7,1,15,1
107,3109,7,1,17,2
107,3109,7,1,18,3
107,3109,7,1,20,1
107,3109,7,1,22,1
107,3109,7,1,23,1
107,3109,7,2,19,1
107,3109,7,2,21,3
107,3109,7,2,22,3
107,3109,7,2,24,1
107,3109,7,2,25,1
107,3109,8,1,14,1
107,3109,8,1,16,2
107,3109,8,1,17,4
107,3109,8,1,18,3
107,3109,8,1,19,2
107,3109,8,1,20,2
107,3109,8,1,21,4
107,3109,8,1,22,2
107,3109,8,1,23,1
107,3109,8,2,17,2
107,3109,8,2,18,2
107,3109,8,2,19,2
107,3109,8,2,20,1
107,3109,8,2,21,1
107,3109,8,2,23,1
107,3109,8,2,24,1
107,3109,9,1,16,1
107,3109,9,2,22,1
107,3109,10,1,18,1
107,3109,10,1,22,1
107,3109,10,1,24,2
107,3109,10,2,18,1
107,3109,10,2,19,1
107,3109,10,2,20,2
107,3109,13,1,13,1
107,3109,13,1,16,3
107,3109,13,1,17,2
107,3109,13,1,18,3
107,3109,13,1,19,6
107,3109,13,1,20,6
107,3109,13,1,21,2
107,3109,13,1,22,7
107,3109,13,1,23,4
107,3109,13,1,24,4
107,3109,13,1,25,1
107,3109,13,2,15,1
107,3109,13,2,16,2
107,3109,13,2,17,1
107,3109,13,2,18,2
107,3109,13,2,20,2
107,3109,13,2,21,2
107,3109,13,2,22,2
107,3109,13,2,23,3
107,3109,13,2,24,1
107,3109,14,2,19,1
107,3109,18,1,18,1
107,3109,19,2,13,1
107,3109,19,2,17,2
107,3109,19,2,18,1
107,3109,19,2,19,1
107,3109,19,2,21,1
107,3109,20,2,16,1
107,3109,20,2,18,2
107,3109,20,2,20,1
107,3109,21,2,17,1
107,3109,21,2,18,1
107,3109,22,2,18,2
107,3109,22,2,21,1
107,3109,23,1,18,1
107,3109,23,1,21,3
107,3109,23,1,22,3
107,3109,23,1,23,1
107,3109,25,1,18,1
107,3109,25,2,19,1
107,3109,25,2,22,1
107,3109,26,1,17,1
107,3109,26,2,22,1
107,3109,26,2,23,1
107,3109,27,1,14,1
107,3109,27,2,17,1
107,3109,29,1,17,1
107,3109,29,2,19,1
107,3109,29,2,20,1
107,3109,31,1,16,1
107,3109,31,1,18,1
107,3109,31,1,24,1
107,3109,31,2,15,1
107,3109,32,1,19,1
107,3109,32,2,23,1
107,3109,33,1,16,3
107,3109,33,1,18,2
107,3109,33,1,20,1
107,3109,33,1,22,1
107,3109,33,1,23,1
107,3109,33,2,18,1
107,3109,33,2,20,2
107,3109,33,2,24,1
107,3110,1,1,13,1
107,3110,1,1,14,1
107,3110,1,1,15,1
107,3110,1,1,16,2
107,3110,1,1,17,4
107,3110,1,1,19,1
107,3110,1,1,20,1
107,3110,1,1,21,1
107,3110,1,1,23,1
107,3110,2,1,13,1
107,3110,3,1,16,1
107,3110,3,1,17,3
107,3110,3,1,20,1
107,3110,3,2,17,1
107,3110,4,1,15,1
107,3110,4,1,16,2
107,3110,4,1,17,2
107,3110,4,1,18,2
107,3110,4,1,19,3
107,3110,4,1,20,1
107,3110,4,1,21,2
107,3110,4,2,15,1
107,3110,4,2,22,1
107,3110,4,2,24,1
107,3110,5,1,16,1
107,3110,5,1,19,2
107,3110,5,1,20,4
107,3110,5,1,21,1
107,3110,5,1,24,2
107,3110,5,2,13,1
107,3110,5,2,17,1
107,3110,5,2,19,1
107,3110,5,2,21,1
107,3110,5,2,22,2
107,3110,5,2,23,1
107,3110,6,1,24,1
107,3110,6,1,25,1
107,3110,7,1,15,1
107,3110,7,1,18,1
107,3110,7,1,19,2
107,3110,7,1,20,1
107,3110,7,1,21,4
107,3110,7,1,22,3
107,3110,7,1,23,4
107,3110,7,1,24,2
107,3110,7,2,14,1
107,3110,7,2,16,3
107,3110,7,2,17,1
107,3110,7,2,18,1
107,3110,7,2,21,3
107,3110,7,2,23,1
107,3110,7,2,24,1
107,3110,8,1,15,1
107,3110,8,1,17,3
107,3110,8,1,18,6
107,3110,8,1,19,6
107,3110,8,1,20,2
107,3110,8,1,21,2
107,3110,8,1,22,2
107,3110,8,1,23,1
107,3110,8,2,11,1
107,3110,8,2,18,1
107,3110,8,2,19,1
107,3110,8,2,20,1
107,3110,8,2,21,4
107,3110,8,2,23,3
107,3110,8,2,25,1
107,3110,9,1,20,1
107,3110,9,1,21,2
107,3110,9,1,25,1
107,3110,9,2,20,2
107,3110,10,1,15,1
107,3110,10,1,16,1
107,3110,10,1,17,3
107,3110,10,1,19,1
107,3110,10,1,20,2
107,3110,10,1,21,2
107,3110,10,2,18,3
107,3110,10,2,21,1
107,3110,10,2,22,1
107,3110,10,2,23,2
107,3110,10,2,24,2
107,3110,12,1,22,1
107,3110,12,2,26,1
107,3110,13,1,13,1
107,3110,13,1,15,1
107,3110,13,1,16,2
107,3110,13,1,17,5
107,3110,13,1,18,4
107,3110,13,1,19,5
107,3110,13,1,20,4
107,3110,13,1,21,3
107,3110,13,1,22,2
107,3110,13,1,23,4
107,3110,13,1,24,1
107,3110,13,1,25,1
107,3110,13,2,12,1
107,3110,13,2,16,2
107,3110,13,2,17,2
107,3110,13,2,19,1
107,3110,13,2,20,5
107,3110,13,2,21,5
107,3110,13,2,22,1
107,3110,13,2,23,1
107,3110,13,2,24,1
107,3110,14,1,17,1
107,3110,14,1,18,1
107,3110,14,2,16,1
107,3110,14,2,21,1
107,3110,16,1,12,1
107,3110,17,1,16,1
107,3110,18,1,18,2
107,3110,18,1,20,1
107,3110,18,2,15,1
107,3110,18,2,23,1
107,3110,19,2,13,1
107,3110,19,2,15,1
107,3110,19,2,16,3
107,3110,19,2,17,3
107,3110,19,2,18,4
107,3110,19,2,19,4
107,3110,19,2,20,1
107,3110,19,2,23,3
107,3110,20,2,12,1
107,3110,20,2,16,1
107,3110,20,2,18,1
107,3110,20,2,19,2
107,3110,20,2,22,1
107,3110,20,2,23,1
107,3110,21,2,16,1
107,3110,21,2,17,1
107,3110,21,2,18,1
107,3110,22,2,15,1
107,3110,22,2,16,2
107,3110,22,2,17,1
107,3110,22,2,18,2
107,3110,22,2,20,1
107,3110,22,2,21,1
107,3110,23,1,17,1
107,3110,23,1,19,3
107,3110,23,1,20,2
107,3110,23,1,21,4
107,3110,23,1,22,2
107,3110,23,1,23,2
107,3110,25,1,18,1
107,3110,25,1,21,3
107,3110,25,1,24,1
107,3110,25,2,17,1
107,3110,27,1,8,1
107,3110,27,1,17,1
107,3110,27,1,20,1
107,3110,27,1,22,2
107,3110,27,2,15,1
107,3110,27,2,17,1
107,3110,27,2,19,1
107,3110,27,2,21,1
107,3110,31,1,21,1
107,3110,31,1,24,1
107,3110,31,1,25,1
107,3110,31,2,18,1
107,3110,31,2,19,1
107,3110,31,2,21,2
107,3110,31,2,22,1
107,3110,32,1,15,1
107,3110,32,1,17,1
107,3110,32,1,19,2
107,3110,32,1,20,1
107,3110,32,1,21,2
107,3110,32,2,15,1
107,3110,32,2,24,1
107,3110,33,1,17,2
107,3110,33,1,18,2
107,3110,33,1,19,3
107,3110,33,1,20,2
107,3110,33,1,21,2
107,3110,33,1,23,2
107,3110,33,2,19,4
107,3110,33,2,20,3
107,3110,33,2,22,1
107,3110,33,2,23,1
107,3111,1,1,14,1
107,3111,1,1,15,6
107,3111,1,1,16,5
107,3111,1,1,17,5
107,3111,1,1,18,1
107,3111,1,1,19,2
107,3111,1,1,20,1
107,3111,1,1,21,1
107,3111,2,1,17,1
107,3111,3,1,17,2
107,3111,3,1,19,1
107,3111,3,1,21,1
107,3111,3,2,17,1
107,3111,4,1,16,3
107,3111,4,1,17,7
107,3111,4,1,18,2
107,3111,4,1,19,1
107,3111,4,1,20,1
107,3111,4,1,21,2
107,3111,4,2,14,1
107,3111,4,2,19,1
107,3111,5,1,18,1
107,3111,5,1,19,3
107,3111,5,1,20,1
107,3111,5,1,21,2
107,3111,5,1,22,1
107,3111,5,1,23,2
107,3111,5,1,24,1
107,3111,5,1,25,1
107,3111,5,2,13,1
107,3111,5,2,16,2
107,3111,5,2,17,1
107,3111,5,2,21,1
107,3111,5,2,22,1
107,3111,5,2,24,1
107,3111,6,1,15,1
107,3111,6,1,19,1
107,3111,7,1,14,1
107,3111,7,1,15,1
107,3111,7,1,16,3
107,3111,7,1,17,4
107,3111,7,1,18,2
107,3111,7,1,19,4
107,3111,7,1,20,4
107,3111,7,1,21,2
107,3111,7,1,22,3
107,3111,7,1,23,4
107,3111,7,1,24,1
107,3111,7,2,17,2
107,3111,7,2,18,1
107,3111,7,2,19,2
107,3111,7,2,20,2
107,3111,7,2,21,2
107,3111,7,2,22,1
107,3111,7,2,24,2
107,3111,8,1,14,1
107,3111,8,1,15,2
107,3111,8,1,16,4
107,3111,8,1,17,3
107,3111,8,1,18,6
107,3111,8,1,19,8
107,3111,8,1,20,4
107,3111,8,1,21,2
107,3111,8,1,22,3
107,3111,8,1,23,3
107,3111,8,1,25,1
107,3111,8,2,16,1
107,3111,8,2,18,1
107,3111,8,2,19,1
107,3111,8,2,21,7
107,3111,8,2,22,5
107,3111,8,2,23,1
107,3111,8,2,24,1
107,3111,9,1,14,1
107,3111,9,1,22,1
107,3111,10,1,16,1
107,3111,10,1,18,2
107,3111,10,1,19,3
107,3111,10,1,24,1
107,3111,10,2,14,1
107,3111,10,2,15,1
107,3111,10,2,16,1
107,3111,10,2,18,1
107,3111,10,2,19,2
107,3111,10,2,20,2
107,3111,10,2,21,2
107,3111,10,2,23,1
107,3111,11,1,25,1
107,3111,13,1,16,2
107,3111,13,1,17,8
107,3111,13,1,18,2
107,3111,13,1,19,7
107,3111,13,1,20,7
107,3111,13,1,21,13
107,3111,13,1,22,6
107,3111,13,1,24,1
107,3111,13,2,12,1
107,3111,13,2,16,2
107,3111,13,2,17,6
107,3111,13,2,18,4
107,3111,13,2,19,5
107,3111,13,2,20,4
107,3111,13,2,21,2
107,3111,13,2,22,2
107,3111,13,2,23,4
107,3111,13,2,24,2
107,3111,15,1,16,1
107,3111,15,1,20,1
107,3111,17,1,13,1
107,3111,17,1,15,1
107,3111,17,2,18,1
107,3111,17,2,20,1
107,3111,18,2,16,1
107,3111,18,2,17,1
107,3111,18,2,20,2
107,3111,19,2,13,2
107,3111,19,2,15,2
107,3111,19,2,16,3
107,3111,19,2,17,12
107,3111,19,2,18,3
107,3111,19,2,19,3
107,3111,19,2,20,1
107,3111,19,2,21,2
107,3111,19,2,22,1
107,3111,19,2,23,1
107,3111,19,2,26,1
107,3111,20,2,13,1
107,3111,20,2,14,1
107,3111,20,2,18,1
107,3111,20,2,19,1
107,3111,20,2,22,1
107,3111,21,2,14,1
107,3111,21,2,17,1
107,3111,21,2,18,1
107,3111,21,2,19,1
107,3111,21,2,21,1
107,3111,22,2,15,1
107,3111,22,2,17,2
107,3111,22,2,18,2
107,3111,22,2,19,1
107,3111,23,1,19,1
107,3111,23,1,20,1
107,3111,23,1,21,3
107,3111,23,1,22,1
107,3111,23,1,25,1
107,3111,25,1,17,1
107,3111,25,1,18,1
107,3111,25,1,19,1
107,3111,25,2,19,2
107,3111,25,2,20,1
107,3111,25,2,21,2
107,3111,26,1,23,2
107,3111,26,1,24,1
107,3111,26,1,26,1
107,3111,26,2,19,1
107,3111,26,2,23,1
107,3111,27,1,3,1
107,3111,27,1,16,1
107,3111,27,1,17,1
107,3111,27,1,21,1
107,3111,27,2,11,1
107,3111,27,2,18,1
107,3111,29,2,23,1
107,3111,31,1,13,2
107,3111,31,1,15,1
107,3111,31,1,17,1
107,3111,31,1,18,1
107,3111,31,1,21,1
107,3111,31,1,22,1
107,3111,31,2,19,1
107,3111,31,2,20,1
107,3111,31,2,21,1
107,3111,32,1,9,1
107,3111,32,1,11,2
107,3111,32,1,13,1
107,3111,32,1,17,1
107,3111,32,1,18,1
107,3111,32,1,21,1
107,3111,32,2,17,3
107,3111,32,2,18,1
107,3111,32,2,23,1
107,3111,33,1,16,2
107,3111,33,1,19,1
107,3111,33,1,20,1
107,3111,33,1,24,1
107,3111,33,2,7,1
107,3111,33,2,13,1
107,3111,33,2,16,2
107,3111,33,2,17,1
107,3111,33,2,19,1
107,3112,1,1,16,1
107,3112,1,1,18,2
107,3112,1,1,19,2
107,3112,1,1,21,1
107,3112,1,1,22,1
107,3112,1,2,21,1
107,3112,3,1,17,1
107,3112,4,1,17,2
107,3112,4,1,18,2
107,3112,5,1,17,1
107,3112,5,1,18,1
107,3112,5,1,19,2
107,3112,5,2,16,1
107,3112,5,2,24,1
107,3112,5,2,25,1
107,3112,7,1,18,1
107,3112,7,1,20,1
107,3112,7,1,21,1
107,3112,7,1,24,1
107,3112,7,2,15,1
107,3112,7,2,16,1
107,3112,7,2,17,1
107,3112,7,2,18,1
107,3112,7,2,19,1
107,3112,7,2,23,3
107,3112,8,1,17,1
107,3112,8,1,18,2
107,3112,8,1,20,1
107,3112,8,1,21,2
107,3112,8,1,22,1
107,3112,8,1,23,2
107,3112,8,2,18,2
